name,version,hash
libjs-jquery-i18n-properties,1.2.7+dfsg1-2,611b1cc075e62d4bc12478867a691a4b
melt,6.24.0-1,9012909c7524dbec886aaa559a647213
libpython2.7-dbg,2.7.18-8,4ee3a2149eddaf826b87484db84b6c28
x11proto-video-dev,2020.1-1,33e40dd33595476fc358b1707d705021
libatlas-ecmwf-utils,0.23.0-1,ddb486efae97ced61a7eef55fe4e7403
python3-custodia,0.6.0-5,93710ca6a461cb93afce94dca3072e0a
librust-cairo-rs+xlib-dev,0.7.1-1+b1,200056aba5fbbf2b21d27ba6d24aa8cc
golang-github-mmcloughlin-avo-dev,0.0~git20200523.4439b6b-6,80d8d24c61f57e4f048f6662f9abb8c4
libtext-levenshtein-damerau-perl,0.41-1.1,f46aaf4bc52d1769b17604ee822e1f41
libself-test-dev,1.10.1+ds1-3,4e155e98588ed6d499be9078d8488a30
open-vm-tools-dev,2:11.2.5-2,61576d39e2e65493031eccb7f5c82887
ukui-panel,3.0.3-1,1a49e8a24418bb33ebc8e757861a8c7d
pvrg-jpeg,1.2.1+dfsg1-6,e9c754b7e3fe086fd312003c333b1180
gobjc-9-multilib-sparc64-linux-gnu,9.3.0-22cross1,321f52dcc5f9933ded13ac4c06bcb50c
node-yallist,4.0.0-1,a98e47bdb4cd5eb384d7e72e0152ffa1
libyascreen0,1.85-1,c8b9738a0c4e1354494c8dbea460348d
python3-klaus,1.5.2-4,521ec42721ec180469cba43a003a4532
libghc-hashable-prof,1.3.0.0-2+b1,92629af1500ffefe1fd718215d3bb8f3
qxp2epub,0.9.6-2,ef720e3834e98ee75e62375e54ff0064
libjte-dev,1.22-3,0bd610ddea8f3b4b7dd491c1b13016b8
aspell-sk,2.04+ds.1,4dc79a0da6e6081f9a4d66006854c9dc
fcitx-modules,1:4.2.9.8-3,b318fac26961299b54a16dd223957992
liblangtag1,0.6.3-2,e115932c058dac61fa46e3d1249f0a6e
python3-flake8-docstrings,1.1.0-1.1,2e8c4f71e28c5e54a021e947bbd424e9
python3-oslo.messaging,12.5.2-1,9ec00f742b7ae3ab8823b602f412d261
rover,0.76.1,b7e32f6efb5257dcea6e8419bd75a4b1
librust-url-dev,2.1.1-2,77550eeceea32e6a97addaa92ae5ce0d
apertium-ind-zlm,0.1.2-3,b724d89fb1f429be7d96e43e485ef84d
libsndifsdl2-dev,0.8.3-2+b1,c50e862b6facc9b77064b5e3dc501e6c
libfreefare-dev,0.4.0-2.1,d4e464620a0f233f0f4629c407e1674a
libvdpau-doc,1.4-3,e45d0ca023395a34d72a2be20c8a5250
libsundials-nvecparallel-mpi4,4.1.0+dfsg-4,7ddc43179186801d2d20b141e1d9f61a
python3-pyside2.qtsvg,5.15.2-1,878026671d22f8600b43ab43fbaa1269
libhtml-tableextract-perl,2.15-1.1,7a9c331f9d645e57983b3cd46a80d693
libperlanet-perl,2.0.5-1,d0c394a8576b00ef2490013d76e626e1
php7.4-intl,7.4.25-1+deb11u1,42c4f4c1f782a5900ab1ab51dbcc4c4f
libmad-ocaml,0.4.6-1+b1,210b60df2f760165d3bf9f8ff98ea8ef
aspell-uk,1.7.1-2,6b9cb6b9639d4138386d58a6cd452c3d
fp-compiler,3.2.0+dfsg-12,6e267b42df79d35450cb524e2fc8e485
bedops-doc,2.4.39+dfsg1-2,967cdee1d6969a807527984ed324997b
libgfortran5-armel-cross,10.2.1-6cross1,5f645c9492056bd5da8f3cbedc199503
mahonia,0.0~git20180208.3358181-2+b6,7bced9df8aca284d7177eef515be405d
nut-cgi,2.7.4-13,4be7feaa64fb579351ba22f2d8f44282
libqrupdate1,1.1.2-4,f514bf6bc984e54017168cf249896e06
libguichan-allegro-0.8.1-1v5,0.8.2-20,d0411b073cdfad792e8cd4021c95a7a9
libgeographic-dev,1.51-1,40eee838f6ef3b40e78d6383ea89c121
libghc-mmorph-doc,1.1.3-2,8c1075601f31d8cbc9ec8b64d4887499
openvpn-auth-radius,2.1-7,76d15554269a9750ae54083687698aba
elpa-project,0.5.2-2,82995fe099b3b7ca27b8b0e121788a4e
libdwarf++0,0.3-2.1,acac297263e820da1d7de697368b21ff
librust-build-const-dev,0.2.1-1+b1,bd9aff3f8880c41083e870f0c3d377a0
erlang-idna,6.1.1-3,2052ab26cfda0c30cc3b1e62b923f83e
libgnuradio-zeromq3.8.2,3.8.2.0-14,112cb14fcbf63b51358a8186c7a5b669
rear,2.6+dfsg-1,61496f88308e2ea48f241253c74d7daa
python3-websockets,8.1-1,cea1ab458bf5e00ca1582ebbe93ab65a
task-welsh,3.68,f4d7a598ae988f334927b9e7f1f05189
netscript-ipfilter,5.5.5,5afd0bbeb2feea34e618e32b6546dfdf
ruby-tty-spinner,0.9.3-2,f83562eec44d99829bc5413aff1b602c
libghc-regex-compat-tdfa-dev,0.95.1.4-8+b1,e78c98617fb6302784e60f6e486bd4af
libmoosex-hasdefaults-perl,0.03-2,0b136aac1167abf267d0a2a7fc6035ee
python3-djangorestframework-generators,0.5.0-1,467e3f6745bc97720c3b13bd0f7dddd9
python3-pysynphot,1.0.0+dfsg-1+b2,40a78cb8cb2bfdfb773b7b29dc3cf308
etsf-io,1.0.4-5,ead3c29384ba5e016b46514903a23f0f
libghc-tldr-dev,0.6.4-1+b2,0d5b3e331999e88c4064bde5509cc734
libghc-doclayout-dev,0.3-1,61d3a0ce313239be5275c26eba832fba
libghc-hclip-doc,3.0.0.4-7,bc6591bec73e824f7ad8393971b15d3c
tcpreen,1.4.4-2+b2,0ebc7cc2f6ccc8da4e0757b056e7293d
libquvi-scripts-0.9,0.9.20131130-1.2,f6ea2ba1689b64a848de9b7ed1fa0875
ruby-errbase,0.0.3-1.1,91f1cb4bb4a23bc4834071fcaeb00c50
python3-laser-geometry,1.6.5-3,d5c7a3d74f001b60a45719d9918fd7ed
feersum,1.410-1,57c5d6fc3e3264260ab7f59e6bee3057
bchunk,1.2.2-2,6daff63fef4e9871f61fadb28ff600b5
node-uid-safe,2.1.5-1,b1200102fab28a3271732c4ad926cfe0
hyphen-as,0.9.0-2,e194b6d0e4e2e3c2c2cbddd3a40281d8
pokerth,1.1.2-1.1,666bc6fa1c270ef858100484b48adb58
gnome-platform-devel,1:3.38+3,bfdf9a11963b525225680725f252173f
sqlite3-doc,3.34.1-3,bf078062744f59b89b1de760ba519d63
libpiano0,2020.11.28-1,6d85ee27f575f0bd933a9d2bde335ee4
petsc-dev,3.14.5+dfsg1-4,28943aa56a774a29177f0f8f23cbd288
libev-dev,1:4.33-1,18865526e75310e5c8df0a77e5809e65
gcc-bpf,10.2.1-6+1,ebea8bca6beba7a1a7888fd838a46f1a
libglobus-gridftp-server-dev,13.21-1,ec56521d7fa1d100fc404c7214d937a0
libusbauth-configparser-dev,1.0.3-1,4781e5acaf5d47539e82e884262bfe9c
python3-sphinxcontrib.autoprogram,0.1.5-2,1f0e7fc26a4c47cd19a9e50f45952e32
plowshare,2.1.7-4,aa608ad6183aba1d1de6646f708d5582
libnss-mdns,0.14.1-2,dea565fd67cf861f3575d1ac21208d55
libsvgpp-dev,1.3.0+dfsg1-4,52358bd4dcfec857bce6d3d1af1308bf
libffcall-dev,2.2-1,84c0d1478cc0347b93e112a3bb3974fd
libreoffice-writer,1:7.0.4-4+deb11u1,935121950e2c39c94ee8f16c3391138f
libt-digest-java-doc,1:3.0-3,c28eec2957d57bcb9004322b3ab88fe2
kdoctools5,5.78.0-2,4e472047879ba7f4ceb456fe1edf79ae
librust-serial-test-dev,0.5.1-1+b1,645fd7c9c9f0e9414084c48a6ce8e72e
gccgo-10-alpha-linux-gnu,10.2.1-6cross1,19a26acc03ff0c6decddd50665fcb47e
r-cran-cmstatr,0.7.1-1,6bf5deaff736223cd89a177a681d41f6
libshell-utils-clojure,1.0.2-2,9fb6c43d49b739a9f32ade824b74f656
libc6-dev-x32-cross,2.31-9cross4,34a8ea51771c4318ca5bba6f5846b6b0
git-sizer,1.3.0+dfsg-1+b6,745d6442b4b1735c7b1d3cc1fb8fc1e3
libx32go-10-dev-amd64-cross,10.2.1-6cross1,6533e92bf28ba598ba7ed70909ec7c5c
libghc-finite-field-doc,0.9.0-3,2f6f03a2ca0cb71044bd52eba271fdbd
libgts-bin,0.7.6+darcs121130-4+b1,961d9e9550c95f382b6bc2aa84710d14
libgit-sub-perl,0.163320-2.1,ddb5544eb8ed8cfe90ad76a8acd0c160
libgnatcoll-readline19-dev,21.0.0-4,57c67096a21a3388fec4044e1f17c615
libpolyglot-maven-java,0.8~tobrien+git20120905-10,1b66b5acd53dd96484c1370f566ceb40
libghc-dense-linear-algebra-dev,0.1.0.0-3+b2,5660b591a978147b61559a101cec4e9f
multimedia-all,0.10,d40fbaaaa4958af3a4f1c842a5102934
bootpc,0.64-8,aaec6853d19445c57f2e8e3138fab91a
librust-schannel-dev,0.1.19-1,09a5ff27f4edd02d4a3f06d29b954b6e
vim-addon-manager,0.5.10,6df700e9a8de10c2bd1e7de3cfebb2a6
bdebstrap,0.2.0-1,4b0720d67082a5ecb32e207c9bbd3e2e
libharp12,1.12-1+b1,13d6169e5a118771cd5c2fef959eadd7
empire-lafe,1.1-1+b5,b0158cf7c2df60de3fc730ac931b426f
libsmpp34-dev,1.14.0-2,b3d68a483170a19730c3c0a61e515e46
libdtkgui5,5.2.2.4-2,99ffbc8d8818d7a36044b1b6a952a855
pybedtools-bin,0.8.0-5,9c12bf04996966e5140bf9ca5d4c0ecc
ggobi,2.1.11-2+b1,1a8166e590bcf2a1bce7f3068a1b69f6
libcrossguid0,0.0+git200150803-4,13573711e403706ecff7ead351f94168
freeradius-mysql,3.0.21+dfsg-2.2+deb11u1,c46102f01bfa4e3b3aa16f57e7884965
datamash,1.7-2,92eb6a818be0a30c13bff707e25d7763
libdbix-runsql-perl,0.21-1,e50d64c00f9f589910835cf68cba8499
celery,5.0.0-3,89c6a27d9acfde961fe593740733a825
libnl-utils,3.4.0-1+b1,74715aa6b62700d336ac56cd184d68da
uwsgi-core,2.0.19.1-7.1,302258db2db1065ade4585167caaf87b
dict-freedict-tur-eng,2021.01.05-3,91f1ed021ce11bae9684b7e7037229e4
kamera,4:20.12.0-1,a970c6b5493210fd984d27d843c81778
emacs-mozc,2.26.4220.100+dfsg-4,7a1ecdda361e3799ebb5ced0fab7e903
libgnat-9-arm64-cross,9.3.0-22cross1,ecd91456c3e7b5c29843ef84ec5df796
gosa-plugin-dhcp,2.7.4+reloaded3-16,bc54491c260dae085c7e38d7ec54078e
python3-quamash,0.6.1~dfsg-1,9b58129d4097685c70e5c758f186d725
libopendbx1-mysql,1.4.6-15,484f421b92775a80af30beb2754a9cb1
libtest-consistentversion-perl,0.3.0-1.1,688f0f2f755ac66816e94bc7ba4e8cd1
dict-freedict-nld-swe,2020.12.28-1.1,9ec7dfbc2e976c8bb50c392ca34e11ad
zbackup,1.4.4-3+b3,baf4a96a54dee061755459278189ae17
libpcl-sample-consensus1.11,1.11.1+dfsg-1+b1,47248639db2563b9aa0ab03860f376d2
gap-doc,4.11.0-4,9a9ed684556230a737cc3594824407a0
libjs-markdown-it-html5-embed,1.0.0+ds-8,019fed8e214584b6d14ba6d1a2485483
python3-django-compressor,2.4-2,4e430615ddfb4d57b5da3b14738a19e4
festival-freebsoft-utils,0.10-8,f0621961a57bd708803421eacbb50c25
libfam0,2.7.0-17.3,a00413e18e2ab31e98a65d7339274bcc
pure-ftpd,1.0.49-4.1,2b82cc2a18bc13a1ca6b625f5d8b9321
knetwalk,4:20.12.1-1,10a0d65edb9eec77110540b5afe8c013
libdist-checkconflicts-perl,0.11-1.1,12ae89fa2bd42ac74707d87a94d319d7
php-raphf-dev,2.0.1+1.1.2-1,257dca3f4ab04746a0e998e81c4105ec
librust-signal-hook+mio-dev,0.1.13-1,1f5a3559f69d4258e992315252dc7141
python3-mitogen,0.3.0~rc1-4,bf41b59f910492b41f2e21bd1e516ad7
sleepenh,1.7-1,f9067737487fde15ef25e9d74faebf16
xwiimote,2-4,2315f86be09f295dcb518870d4784d81
nut-server,2.7.4-13,9d1510b196c9bc9aa1ca4bec493156eb
python-duniterpy-doc,0.60.1-1,736385cb21cc81dedb469fc7f012dca3
libghc-data-default-dev,0.7.1.1-5+b1,22e332d4aaaffdf878d7d0cb77fbfecd
jargon,4.0.0-5.2,93ebdb8b02aeaa59a7a4241eda2d4c74
liblomiri-api-dev,0.1.1-4,406fc295a39b6379a2e43691206a0b31
freeciv-data,2.6.3-1,f62c78d6e7b8d68110595766d7d9c878
arpalert,2.0.12-4,cb9d60f3019aedd6ae5b0e369796cfb6
libatlas-base-dev,3.10.3-10,36af9a3c18e713fcc95756846cb4c8cd
libcdi-dev,1.9.10-1,caf75fb8bd55548ac789339cf8b5eccb
gobjc-10-multilib-mips-linux-gnu,10.2.1-6cross1,8ff0de341bff885c9adaaa4b75de093f
gdc-arm-linux-gnueabi,4:10.2.1-1,56faa6350ab1a28f80e3f714f590aed9
ibus-table-easy-big,1.8.2-3,6681cdc8a80e5d582e9e05f6c886203a
ghi,1.2.0-1.1,344baa9a4b1e888f8a46cab5bc81ba59
qsopt-ex,2.5.10.3-2,29ee1083658ea363585fe09e98c0c7ec
libcolamd2,1:5.8.1+dfsg-2,81a744aab066b040acb523aad01bd225
awscli,1.19.1-1,b2dfbbae2e011479adffa9af1d87f420
libbrasero-media3-dev,3.12.2-6,b426fd44d712ec5f5469c1f879726a5b
libqhttpengine-dev,0.1.0+dfsg1-1.1,739b2e253cb12cbd899a55c227192a73
dazzdb,1.0+git20201103.8d98c37-1+deb11u1,1f9c74e90f200a3f410baea7d0f5b4aa
libccrtp-doc,2.0.9-2.3,ff97b17558e7de60b2ec19bdd8fc4576
librust-crossbeam-utils+lazy-static-dev,0.7.2-2,495cef1e79b312018db75b7ca32e816d
screen,4.8.0-6,4b83ea754123acd315caf7ea7f1cb03c
zephyr-server,3.1.2-1+b3,a606cb01dbf98f9ce3cf740a7609d227
libpmi0,20.11.7+really20.11.4-2,cf5fa43781c3e9ce387be67311cbd408
task-polish-kde-desktop,3.68,a2c6eb3ab48ea12b30e0a62cd9cf7ce9
python3-zeep,4.0.0-1,dedcc2d3addd71b3d0ef1eb7dea748c1
lib32gfortran5-mips64r6-cross,10.2.1-6cross1,951195e437b888c4144b07bff864a70a
python3-sievelib,1.2.0-1,03cea9adef3d559eb5030839764f0c6f
tryton-modules-account-dunning,5.0.3-1,1c7f22fac03b68d6d592093d23f2f9f5
python3-meep-mpi-default,1.17.1-2,5499aaf17e52f0ecd94259b78334e1ea
ipvsadm,1:1.31-1+b1,3c1b0eada119e8878926c413e7f2b98f
gnustep-gui-common,0.28.0-3,8560dce560a4c13d863631eefea18701
mp3diags,1.5.01-2,c438b4a85a4fd154c853b67f80e467ba
bmt,0.6-1.1,6ed82d5cfc524c1eb805c2e77a0d1e40
libghc-clock-doc,0.8-1,8ca7b2211529f9be77d7adbf3c61943a
libhtml-stripscripts-parser-perl,1.03-2.1,4a05d72604cb50b1e4d6634d43ef842b
syslog-ng-mod-amqp,3.28.1-2+b1,2c4c87437dc721daf5c69bce8055a524
mmdebstrap,0.7.5-2.2,785387d028786174faa3f62b5f7b239b
python3-ceilometer,1:15.0.0-3,dfd78f7d2395176defd73cbbe015a8bc
r-cran-rggobi,2.1.22-1+b2,f12b79da438963a8decc3321b00d9e46
php-react-http,0.8.6-1,3f155a6769542165fde17b275da1dd10
python3-ubuntutools,0.183,0e130727ad1048c566ef4595f53e19c2
python3-watchdog,1.0.2-2,8baf0a0bd0636b80a610ee74e4aa84af
libkf5itemviews-data,5.78.0-2,90b4c0e3892d01c9c1f1232c23e541be
etc1tool,10.0.0+r36-1,a6b5f8ded3e409c96eeb93ff3f40e30d
libtest-requires-git-perl,1.008-1.1,04c63e63510ca2c9c8d38e2a23916773
librust-gio-sys-dev,0.9.0-2,e85b409db11f4083c63e6edf42e36623
pass,1.7.3-2,13331ee38f4b6fcde5c3f5b2599edcd6
libio-tiecombine-perl,1.005-1.1,47547d07a0a1b3644fffebb72f9a4fb8
python3-hinawa-utils,0.2.0-3,50571ae1e118aebc663d9fee512ac82a
libfelix-gogo-shell-java-doc,0.12.0-1.1,8ca72b2c9ad82f70d07a6abc4e1af96f
python3-libregf,20201007-2,f68f3b22ee6f4137ce0cf080071b93ec
gir1.2-matekbd,1.24.1-1,5a9e00446847ee544900772620d1d140
x11-xkb-utils,7.7+5,575ec6522094d0d989565364fb6a8bef
libnet-nessus-xmlrpc-perl,0.30-2,686c09d3b2f9f9d3d9310d7ecd4d421c
octave-sparsersb,1.0.8-3,2475cc18edfed8e2507bdcbb1889c342
osmo-mgw,1.7.0+dfsg1-2,4ffb39249715cf93c5cc0435d522e5f5
parser3-common,3.4.6-2,c3943596b1a2faaf16844323036b1fab
golang-github-cloudflare-sidh-dev,1.0+git20190228.d2f0f90-4,5511b7f71b348de016fed8f643eb20cb
python3-aiosmtpd,1.2.2-1,8df89f2b6a9f44c1f7d5221f36c8e3bd
maria,1.3.5-4.1+b2,2e673e0e59cdcf3d6f98683b20cdef48
libbox2d-dev,2.3.1+ds-7,4aa752f41351c24d99cc62741e44e519
tint2,16.7-1,45a2f11a38fa25b9b9ed781727bb1139
libhealpix-cxx-dev,3.60.0-2+b1,151703d5eb36740924c6a680fb5e9c00
ltrsift,1.0.2-9,94a984dfa15c258a6a142927b782df00
libmp3lame-ocaml-dev,0.3.4-1+b1,bf8391f41c1ffb85f762b7d2970ae2c8
plymouth,0.9.5-3,254d401722d440a8ab7c5e4a9daf74f9
python3-svgwrite,1.3.1-1,02c480b6aa3b1dd549ac15f5772a1423
haskell98-report,20080907-9,bef7dcf4497d483f838bcfded58c385c
libjson4s-java,3.5.1+really3.2.10-1,928776a3cce49ce907f9276bf83dfc18
putty-tools,0.74-1,f9075bb59643fe81dfbaeb658f43cd0d
php7.4-mbstring,7.4.25-1+deb11u1,2460a04ac0dff80ed891b1786f50de9f
libutop-ocaml,2.7.0-2,485b2eb6e0fdd5e15df4ef26c08bcf8f
postgresql-13-pgtap,1.1.0-5,24737da54a440b68fe7ddc34ade5a2ed
ticgitweb,1.0.2.17-2.1,efd19f6c1c9a325cdedfe1611a2f22cf
kcharselect,4:20.12.0-1,22b5cd606b1be1c797fc35314fcd2974
lsh-server,2.1-13,0aea9c62b0cc55a67849ccf4f3696f79
libreiser4-dev,1.2.1-3,b1152149d4bdb3e24a171b6d66b25a23
librust-encoding-rs-io-dev,0.1.6-2,ef8596b674f002b07ce1988117fdec8f
r-cran-densityclust,0.3-2,96c20caaae4dbf7eef8060267f0330f6
python3-musicbrainzngs,0.7.1-2,cde3f5d2408d82b18cb9e0a75b87aa62
fonts-gfs-solomos,1.1-6,7f207a6c55496e1823e5cc8ba1f88152
lib64ubsan1-powerpc-cross,10.2.1-6cross1,06dd85995a48c485f82abbb4ae2cf803
libbioparser-dev,3.0.12-1,92d19d0b6ef22521f7c1605276cad98b
libghc-prettyprinter-convert-ansi-wl-pprint-doc,1.1.1-1,6109f1331cfafee9180d95594549066c
python3-sbml5-doc,5.19.0+dfsg-1,23d51ecb6bbf37caaedd75621486c9a8
hunspell-gl-es,1:7.1.0~rc3-3,4cb6c67c2f32d48afcd23e7ff1a6b5ca
dbus,1.12.20-2,90413948061afab8bf288cd89b790b8a
mysqmail,0.4.9-10.2,96c9f406ca294c67a73143ffe17b8134
node-postcss-modules-extract-imports,3.0.0-1,9e6b093279d9978afb312a024d21cbb6
r-bioc-protgenerics,1.22.0-1,01cb440ad26340e18c73b7ff87f3a43f
python3-sexpdata,0.0.3-2,e25dbd8fb08793e41ae6a8c4f7794f78
libopenjpip-server,2.4.0-3,95fd7c016918795e28e641d6ea46bfd5
libreoffice-l10n-eu,1:7.0.4-4+deb11u1,72b7495d63f1fc97f1295dab4e9fb882
lierolibre-data,0.5-3,b13ad59a2e11a6f0e186801ea713395e
libjameica-util-java,2.8-2,c7b93304fd5674ec2f657ac45f46e5a1
survivor,1.0.7-2,b20a41337128852c369d1b380d3d142c
libpoppler-dev,20.09.0-3.1,1df5f5ebca3d136f508d320e4e92c2e9
schedtool,1.3.0-4,4d7a4d182fc660492b526fe3bfc57f93
umockdev,0.15.4-1,b4d36b6eb64f995c6892724b76eef7aa
httraqt,1.4.9-5,df3929b76b5d450155736673cfdb8b55
asclock-themes,2.0.12-33,c332ed00655514ef52bc6feda469194b
python-transmissionrpc-doc,0.11-4,8ddf69a5dfad25cc2d5f64945cd91f99
games-card,4,87a2200775e98fda8defb4dae8bceb90
libghc-config-ini-doc,0.2.4.0-5,1d308a71ef8bd91cc3b41c16289933b6
libxrdapputils2,5.0.3-4,b87ee0c49be867db3299ae9cbe27a827
libmono-microsoft-build-engine4.0-cil,6.8.0.105+dfsg-3.2,9c69230b8ac47d4898afb9f11dde65ad
fonts-arphic-ukai,0.2.20080216.2-5,41b44b563c76e480a32870bf8aef6bab
libayatana-indicator3-tools,0.8.4-1+deb11u2,2225752d15d807acc23e5afea1547e73
librust-parking-lot+owning-ref-dev,0.10.0-1,c4c0ef94ed49ac72a62fb65aec794d2b
cl-trivial-garbage,20200801.git2319892-1,b24c8093c0eed267c2ffb239b38fa709
php-uploadprogress,1.1.3-4,b2d96f3e6c667269ab4a9fdd7f3b0cf7
liblog-report-optional-perl,1.07-1,97c8efdb800c326497ed98fb31ec6e5b
python3-altgraph,0.17+ds0-1,0d8574462bcb9230f02ebd9144230121
libnet-trac-perl,0.16-2.1,6ce0f9636b0abbef96f3fd2cf1d7393d
gnome-shell-extension-draw-on-your-screen,10-1,b0f8849b9422c5be05b10a73dc9cbc11
mzclient,0.9.0-6.1,9835741073638d1a5ee34623a4e1a335
ruby-mecab,0.996-14+b4,f47c8bef349ab159cfa87100a896794d
python3-wstool,0.1.18-2,7aea44b3ed551f1c5fcf9f4732b40e93
hlins,0.39-27,69671b17cb36ef0e027953a912a0059a
debos,1.0.0+git20201203.e939090-4+b3,0142a27431a0663f4c43c22ec9669e41
golang-github-cnf-structhash-dev,0.0~git20201127.e1b16c1-1,67c154f5778984fb72a86fb403c66e82
libmoosex-types-set-object-perl,0.05-2,c2d3cc1bbfad53e38b32e2bd8a2f74e5
schleuder-gitlab-ticketing,1.0.0-2,a7e7ead7ca50c5577cb32ee732deaca3
remote-tty,4.0-13+b3,e8ebaabc4d76064cc9f792d1d0d71811
puf,1.0.0-7+b2,8944ed296b3508a39105d4eeb6af9983
dh-dlang,0.6.5,5288ac3008646633180ba9d46a0ca4cb
sndiod,1.5.0-3,995c1f01d660e39c49dadc1bcdc1b52b
libgtkpod-dev,2.1.5-8,367ee9923e259fa63fcc8695b4283459
node-load-json-file,6.2.0-1,afc96bc9a41076485555ec55872c8afc
aptitude-doc-fr,0.8.13-3,8eabda065084a6dccfd18046af92e24c
libint1,1.2.1-6,3432da0b2038e3143f8745202e4c5595
ruby-upr,0.3.0-3,e1cd1ec23db89cc566a9a6b76212ca72
lightdm-gtk-greeter-settings,1.2.2-4,57968ebeea75d2bd34a151a02c783cea
colord-gtk-utils,0.1.26-2,3925170f9322c2ce171fea7c8aa51347
indelible,1.03-5,a0103845fbde4cf8c6e7ae8cb915dc7a
stardict-czech,20171101-1,9e870008403bb50c3cd238dbf5f45cdd
python3-lazr.uri,1.0.5-1,0a8b539af00c4b60d0104a4d5590e7b7
libstdc++6-arm64-cross,10.2.1-6cross1,ac0bb7d222ac8f006347b5946dd9a06c
gccgo-9-multilib-s390x-linux-gnu,9.3.0-22cross1,9675f617d5aaffeb213c002bec71c974
libjs-terser,4.1.2-8,e26a8153f7c82cd6d3f83c29186c06af
package-update-indicator,7-1,8f62780ba584811118acfda125b64bfc
libghc-yesod-core-doc,1.6.18-1,2cc027565b3a512fa1cb50caa2277407
claws-mail-tools,3.17.8-1,fcc47ee43531b8615357b31355785e34
mftrace,1.2.20+git20191022.3b4bc2e-2,d69e7d9a41cdf9cc24e6dbdcedad0be7
libstaden-read14,1.14.13-4,d0487e139299e48136c55c90419533f0
libpotrace-dev,1.16-2,e67801d45b066db7d42d50d0f90ff885
kwin-decoration-oxygen,4:5.20.5-1,a3782ff07008d2df93fbe65707f9c5c7
ganeti-testsuite,3.0.1-2,a343cc14b9942dfd5319fdc75cd67fd6
libmasonx-processdir-perl,0.02-2,cdbcea749f3f55e50f5a2b69145f0607
ruby-dry-equalizer,0.3.0-2,9dae525a9f4e9411b9fd926cf5ce72e5
librdf0,1.0.17-1.1+b1,06448e5858af7a1a0838fb99c14ac073
ruby-metaid,1.0-8.1,398570736e954c57d39a668e96b36337
libsdbus-c++-doc,0.8.3-4,b14f27c53c30ef2b30cb662e81cfc341
ruby-peek-redis,1.2.0-1.1,77ef27e1cd1c289dac3aaeee2c18bea6
sssd-tools,2.4.1-2,807183d62180035ba803c4a2607b9e1e
gm2-sparc64-linux-gnu,4:10.2.1-1,c74af6c5d78f98471ae303d2f1511b36
python3-influxdb,5.2.3-1,6e87d56913fab27504efa780b3735b7c
zulucrypt-gui,5.7.1-2,36152c9a4245431f7ce577010237fb94
libatinject-jsr330-tck-java,1.0+ds1-5,f67cf665284200cd7dd740422ed9413c
libghc-jwt-prof,0.10.0-1+b2,009b210581d5c5bf1bf8691da6821095
python3-matrix-nio-doc,0.16.0-1,86d06ef86789990b3d85339e74f23b3b
python3-libxml2-dbg,2.9.10+dfsg-6.7,e06322c2439b5323c37b6cb1ccaef508
libghc-filepath-bytestring-dev,1.4.2.1.6-2+b1,fa01bb884d53d248dd5f9f518757e68f
bsh-doc,2.0b4-20,49143b91f10b6a1e74dade9608da0c76
python3-setuptools-git,1.2-3,15cd18f05d4cd0d60eed348e48ad353b
famfamfam-flag-gif,0.1-3.1,7a3a5ae4b2fe1bf5e1c892fd7629c0fa
myspell-pt-pt,20091013-17,0494d2fc2fd522405f99caf1a72ab6c1
ocamlviz,1.01-5,699cfea6c3218f95432e1497fcacd3c4
python3-hunspell,0.5.5-2+b4,8971cf13a58804427926e1b40d2345f3
python3-fava,1.18-1,4a12babef61a80d5cd9db4084dbb7bd4
node-has-ansi,4.0.0-1,e96bf3832054f6f942b4298445b64be8
libfelix-scr-java,2.1.20-2,a2bc5a5b4b4daddbdf69f2d08b1d5e0a
qml-module-qtwebkit,5.212.0~alpha4-11,ec17e7f19c619e71460548f7cf6a306b
mame,0.228+dfsg.1-1,08a8f6f8f406c8f905deac6c9b45503c
fonts-alee,13.3,762df63cf7877194b710c8396cca3f1e
librepo-dev,1.12.1-4,b66f332b80fec082cc164f1e38ebd2eb
python3-asdf,2.7.2-1,ab84bfa5bec17a1b6f0e903309028d95
libopusfile-doc,0.9+20170913-1.1,ae3e7d85687a38562c450865ba86f506
python3-graypy,2.1.0-1,c16193dbf43952dca16a8c4521985362
librust-lua52-sys-dev,0.1.2-1+b1,d8e1d1717ecabac4d8d51c2fcfbfbcf7
libkryo-java-doc,2.20-6.2,c5192cc17643afaf6dc07c3601ec49ed
libeclipse-core-runtime-java,3.20.0+eclipse4.18-1,c84369e53e40d024afdf1a854f071436
minetest-mod-pipeworks,20200603.1302-1,ae2fe755f95aad2a51fae506d22cddaf
liblingua-translit-perl,0.28-1,14377034539cf38f79734c594690265a
gcab,1.4-3,a397ac379674ed6d6558121bbcc14030
grig,0.8.1-3,a739d0e00a4cbe207c0bd88ae8e421a4
mercurial-crecord,0.20151121-2,f18c74316eb8a196a6fadac0d4cd28b8
xoscope,2.2-3,7181a1e7f189b03a5d79f934e2fedaeb
libcharon-extauth-plugins,5.9.1-1+deb11u1,17c71dbc404360367c17e0ddc4f88d56
libgiac0,1.6.0.41+dfsg1-1,89558a4ce0fdbccee7e4aef316a8f794
qemu-system-common,1:5.2+dfsg-11+deb11u1,12145ea58ee6fa47591fc44a4931bec3
